,Unnamed: 0,TARGET,성별,차량 소유 여부,부동산 소유 여부,연간 수입,수입 유형,최종 학력,결혼 여부,주거 형태,거주지 인구 비율,업무용 휴대전화 소유 여부,직업,가족 구성원 수,나이,근속연수,가입연수,자녀수_구간,산업군_상위
179,29297,0,여성,1,1,42480000.0,근로자,대학교 졸업 이상,사실혼,주택 / 아파트,0.018634,1,의료 업계 종사자,3.0,38,12,15.0,1,정부
180,36851,1,여성,0,1,26550000.0,연금수령자,고등학교 졸업,기혼,주택 / 아파트,0.010147,0,Unknown,2.0,61,1000,25.0,0,기타
181,7363,0,여성,0,1,53100000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.0196889999999999,1,미화원,2.0,63,6,37.0,0,자영업
182,12946,0,여성,0,1,84960000.0,기타,대학교 졸업 이상,사실혼,주택 / 아파트,0.072508,1,관리직,2.0,29,1,3.0,0,무역
183,47769,0,여성,0,0,71154000.0,근로자,대학교 졸업 이상,기혼,주택 / 아파트,0.008575,1,Unknown,2.0,48,21,17.0,0,기타
184,46201,0,여성,0,1,26550000.0,연금수령자,고등학교 졸업,기혼,주택 / 아파트,0.010966,0,Unknown,3.0,51,1000,28.0,1,기타
185,38271,0,여성,1,0,53100000.0,기타,대학교 졸업 이상,사실혼,주택 / 아파트,0.007305,1,Unknown,2.0,34,8,8.0,0,보안
186,32361,0,여성,0,1,21240000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.026392,1,핵심 노동자,4.0,32,2,2.0,2,유치원
187,22215,0,남성,1,1,132750000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.026392,1,단순 노동자,2.0,50,18,28.0,0,운송
188,2980,0,여성,0,1,21240000.0,근로자,고등학교 졸업,별거,주택 / 아파트,0.00733,1,단순 노동자,1.0,43,4,21.0,0,자영업
189,20984,0,남성,1,1,47790000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.0145199999999999,1,핵심 노동자,2.0,47,4,19.0,0,문화
190,26242,0,여성,0,1,47790000.0,기타,고등학교 졸업,기혼,주택 / 아파트,0.0072739999999999,1,영업직,2.0,50,1,0.0,0,무역
191,12800,0,남성,1,0,21240000.0,연금수령자,저학력자,기혼,주택 / 아파트,0.006296,0,Unknown,2.0,62,1000,30.0,0,기타
192,55622,1,남성,1,0,42480000.0,연금수령자,고등학교 졸업,기혼,주택 / 아파트,0.018801,0,Unknown,2.0,63,1000,10.0,0,기타
193,16554,0,여성,0,1,40356000.0,기타,고등학교 졸업,기혼,주택 / 아파트,0.002042,1,Unknown,2.0,48,6,6.0,0,운송
194,18063,1,여성,0,1,31860000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.028663,1,단순 노동자,3.0,29,0,1.0,1,사업
195,31395,0,여성,0,1,26550000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.01885,1,영업직,2.0,29,11,2.0,0,사업
196,54461,0,남성,1,1,42480000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.020713,1,운전자,3.0,37,2,9.0,1,사업
197,39800,0,여성,0,1,23364000.0,근로자,고등학교 졸업,미혼,주택 / 아파트,0.00733,1,단순 노동자,1.0,46,2,10.0,0,환경
198,34115,0,여성,0,1,21240000.0,근로자,대학교 졸업 이상,기혼,주택 / 아파트,0.020713,1,Unknown,2.0,37,16,21.0,0,정부
199,38998,0,여성,0,0,29311200.0,기타,고등학교 졸업,미혼,공공분양,0.014464,1,Unknown,1.0,60,0,0.0,0,사업
200,56512,0,남성,0,0,33984000.0,기타,고등학교 졸업,사실혼,주택 / 아파트,0.00963,1,기술직,2.0,42,8,15.0,0,사업
201,27403,0,여성,0,0,29736000.0,기타,고등학교 졸업,기혼,주택 / 아파트,0.030755,1,조리사,2.0,44,6,19.0,0,운송
202,20153,0,여성,1,0,21240000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.035792,1,핵심 노동자,2.0,42,2,11.0,0,의학
203,30224,0,남성,1,1,127440000.0,근로자,고등학교 졸업,사실혼,주택 / 아파트,0.030755,1,단순 노동자,2.0,53,7,3.0,0,군대
204,47309,0,여성,1,1,31860000.0,근로자,고등학교 졸업,미혼,주택 / 아파트,0.031329,1,영업직,3.0,36,0,6.0,2,무역
205,30037,0,여성,0,0,31860000.0,근로자,고등학교 졸업,별거,주택 / 아파트,0.008575,1,Unknown,1.0,27,4,1.0,0,사업
206,55118,0,여성,0,1,42480000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.030755,1,영업직,2.0,50,5,11.0,0,자영업
207,40492,0,남성,1,1,63720000.0,기타,대학교 중퇴,기혼,주택 / 아파트,0.031329,1,기술직,2.0,38,3,1.0,0,사업
208,1608,0,남성,0,1,69030000.0,기타,고등학교 졸업,미혼,주택 / 아파트,0.026392,1,영업직,1.0,33,2,4.0,0,운송
209,2541,0,남성,1,1,63720000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.026392,1,Unknown,2.0,46,1,9.0,0,건설
210,14513,0,여성,0,1,15930000.0,연금수령자,고등학교 졸업,기혼,주택 / 아파트,0.009175,0,Unknown,2.0,62,1000,24.0,0,기타
211,51441,1,남성,0,1,47790000.0,기타,고등학교 졸업,기혼,주택 / 아파트,0.026392,1,보안 업계 종사자,2.0,54,6,21.0,0,의학
212,42902,1,여성,1,1,84960000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.016612,1,관리직,4.0,33,4,11.0,2,자영업
213,43968,0,여성,0,1,21240000.0,연금수령자,고등학교 졸업,기혼,주택 / 아파트,0.02461,0,Unknown,2.0,56,1000,28.0,0,기타
214,30308,0,남성,0,0,21240000.0,연금수령자,고등학교 졸업,기혼,주택 / 아파트,0.016612,0,Unknown,2.0,61,1000,24.0,0,기타
215,26334,0,여성,0,0,47790000.0,기타,고등학교 졸업,기혼,주택 / 아파트,0.019101,1,Unknown,2.0,44,4,8.0,0,사업
216,13856,0,여성,1,1,69030000.0,연금수령자,고등학교 졸업,별거,주택 / 아파트,0.028663,0,Unknown,1.0,57,1000,1.0,0,기타
217,17561,1,여성,0,1,15930000.0,근로자,고등학교 졸업,사실혼,주택 / 아파트,0.020246,1,단순 노동자,4.0,33,2,14.0,2,산업
218,5966,0,여성,0,0,23364000.0,근로자,고등학교 졸업,기혼,아파트 임대,0.0066709999999999,1,Unknown,2.0,56,5,1.0,0,정부
219,46891,0,여성,0,1,30798000.0,근로자,고등학교 졸업,별거,주택 / 아파트,0.020246,1,의료 업계 종사자,1.0,44,1,22.0,0,의학
220,46342,0,남성,0,1,74340000.0,기타,대학교 졸업 이상,기혼,주택 / 아파트,0.04622,1,단순 노동자,2.0,52,9,23.0,0,건설
221,22014,0,남성,1,0,53100000.0,기타,고등학교 졸업,기혼,주택 / 아파트,0.020713,1,핵심 노동자,2.0,58,9,4.0,0,학교
222,20589,0,여성,0,1,79650000.0,근로자,고등학교 졸업,별거,주택 / 아파트,0.002506,1,단순 노동자,3.0,34,3,8.0,2,레스토랑
223,12421,0,여성,1,0,25488000.0,기타,고등학교 졸업,기혼,주택 / 아파트,0.035792,1,Unknown,2.0,42,5,10.0,0,농업
224,1592,1,남성,0,1,42480000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.00823,1,단순 노동자,2.0,45,4,17.0,0,건설
225,51676,0,여성,0,0,15930000.0,근로자,대학교 중퇴,미혼,주택 / 아파트,0.018634,1,영업직,1.0,25,3,25.0,0,사업
226,59936,0,여성,1,0,21240000.0,연금수령자,고등학교 졸업,기혼,주택 / 아파트,0.018634,0,Unknown,2.0,62,1000,34.0,0,기타
227,32301,0,남성,0,0,29736000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.0116569999999999,1,단순 노동자,2.0,48,3,2.0,0,운송
228,20972,0,여성,0,0,26550000.0,연금수령자,고등학교 졸업,사별,공공분양,0.0096569999999999,0,Unknown,1.0,56,1000,39.0,0,기타
229,51551,0,남성,1,0,31860000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.0096569999999999,1,단순 노동자,2.0,51,0,9.0,0,사업
230,22590,0,여성,0,1,31860000.0,근로자,대학교 중퇴,미혼,주택 / 아파트,0.018801,1,기술직,1.0,21,1,6.0,0,국가
231,23342,0,여성,0,0,42480000.0,기타,고등학교 졸업,별거,주택 / 아파트,0.04622,1,Unknown,1.0,46,14,1.0,0,사업
232,18372,0,남성,0,0,19116000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.028663,1,단순 노동자,2.0,49,2,9.0,0,농업
233,11658,0,여성,0,0,37170000.0,근로자,대학교 졸업 이상,기혼,주택 / 아파트,0.010643,1,Unknown,3.0,28,0,18.0,1,사업
234,3120,0,여성,0,1,15930000.0,연금수령자,고등학교 졸업,사별,주택 / 아파트,0.031329,0,Unknown,1.0,65,1000,30.0,0,기타
235,59020,0,여성,0,0,42480000.0,근로자,고등학교 졸업,미혼,주택 / 아파트,0.020713,1,미화원,1.0,55,2,26.0,0,유치원
236,53642,0,여성,0,0,26550000.0,기타,대학교 졸업 이상,기혼,주택 / 아파트,0.0145199999999999,1,핵심 노동자,2.0,31,2,10.0,0,은행
237,26678,0,남성,0,0,37170000.0,기타,고등학교 졸업,기혼,아파트 임대,0.00712,1,저임금 노동자,2.0,29,3,6.0,0,사업
238,17657,0,남성,1,1,53100000.0,기타,고등학교 졸업,기혼,주택 / 아파트,0.030755,1,단순 노동자,4.0,44,3,3.0,2,사업
239,37189,0,남성,0,0,26550000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.00712,1,단순 노동자,2.0,43,10,12.0,0,무역
240,29037,0,남성,0,1,26550000.0,근로자,대학교 졸업 이상,미혼,주택 / 아파트,0.003069,1,영업직,1.0,23,0,3.0,0,무역
241,19015,0,여성,1,0,15930000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.003813,1,영업직,2.0,48,12,29.0,0,사업
242,23044,1,여성,0,1,15930000.0,연금수령자,고등학교 졸업,사별,주택 / 아파트,0.015221,0,Unknown,1.0,57,1000,12.0,0,기타
243,28791,0,남성,1,0,84960000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.032561,1,운전자,2.0,62,6,9.0,0,사업
244,8236,0,여성,0,1,18054000.0,근로자,고등학교 졸업,사실혼,주택 / 아파트,0.030755,1,조리사,2.0,32,5,32.0,0,유치원
245,57543,0,여성,0,1,29736000.0,기타,고등학교 졸업,기혼,주택 / 아파트,0.0196889999999999,1,영업직,2.0,37,12,7.0,0,자영업
246,55637,0,여성,0,0,18054000.0,근로자,고등학교 졸업,미혼,주택 / 아파트,0.025164,1,단순 노동자,1.0,59,1,6.0,0,군대
247,12283,0,여성,1,1,44604000.0,근로자,대학교 졸업 이상,미혼,주택 / 아파트,0.035792,1,관리직,2.0,50,0,13.0,1,학교
248,14651,0,남성,0,1,31860000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.00702,1,Unknown,2.0,43,3,16.0,0,사업
249,21588,0,여성,0,1,19116000.0,근로자,고등학교 졸업,미혼,주택 / 아파트,0.030755,1,단순 노동자,1.0,38,1,6.0,0,사업
250,16577,0,여성,1,1,47790000.0,기타,고등학교 졸업,기혼,주택 / 아파트,0.00702,1,보안 업계 종사자,2.0,54,19,5.0,0,기타
251,5748,0,남성,1,0,15930000.0,근로자,고등학교 졸업,사실혼,주택 / 아파트,0.016612,1,Unknown,2.0,55,16,35.0,0,학교
252,2449,1,여성,0,1,15930000.0,연금수령자,고등학교 졸업,기혼,주택 / 아파트,0.020246,0,Unknown,2.0,61,1000,4.0,0,기타
253,56022,0,남성,1,1,37170000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.035792,1,Unknown,2.0,51,13,11.0,0,자영업
254,4187,0,여성,1,1,37170000.0,연금수령자,대학교 졸업 이상,사별,주택 / 아파트,0.0196889999999999,0,Unknown,1.0,54,1000,27.0,0,기타
255,32035,0,여성,1,1,19116000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.028663,1,핵심 노동자,2.0,22,4,7.0,0,무역
256,4162,0,남성,0,1,44604000.0,기타,대학교 중퇴,미혼,주택 / 아파트,0.04622,1,핵심 노동자,1.0,23,3,4.0,0,경찰
257,30389,0,남성,1,0,74340000.0,근로자,고등학교 졸업,사실혼,주택 / 아파트,0.022625,1,Unknown,2.0,44,9,4.0,0,자영업
258,5428,0,여성,0,1,21240000.0,기타,고등학교 졸업,기혼,주택 / 아파트,0.00712,1,핵심 노동자,2.0,35,1,6.0,0,자영업
259,32032,0,여성,1,1,15930000.0,근로자,고등학교 졸업,미혼,주택 / 아파트,0.007114,1,핵심 노동자,1.0,45,3,24.0,0,우체부
260,21453,0,여성,1,1,42480000.0,근로자,대학교 졸업 이상,별거,주택 / 아파트,0.0096569999999999,1,단순 노동자,2.0,30,2,15.0,1,무역
261,7162,0,남성,0,1,63720000.0,근로자,고등학교 졸업,사실혼,주택 / 아파트,0.020713,1,Unknown,3.0,37,15,8.0,1,산업
262,55638,1,여성,0,1,42480000.0,근로자,고등학교 졸업,사실혼,주택 / 아파트,0.020246,1,단순 노동자,3.0,33,0,0.0,1,사업
263,37365,0,여성,0,1,21240000.0,연금수령자,고등학교 졸업,기혼,주택 / 아파트,0.026392,0,Unknown,2.0,65,1000,18.0,0,기타
264,3882,0,여성,0,0,23364000.0,연금수령자,고등학교 졸업,사별,주택 / 아파트,0.025164,0,Unknown,1.0,55,1000,2.0,0,기타
265,25273,0,여성,1,1,26550000.0,근로자,고등학교 졸업,사실혼,주택 / 아파트,0.008068,1,단순 노동자,3.0,31,0,14.0,1,기타
266,13614,0,여성,1,0,31860000.0,기타,대학교 졸업 이상,기혼,주택 / 아파트,0.00963,1,보안 업계 종사자,2.0,32,2,9.0,0,보안
267,50263,0,여성,0,1,31860000.0,연금수령자,고등학교 졸업,사별,주택 / 아파트,0.0196889999999999,0,Unknown,1.0,59,1000,18.0,0,기타
268,41573,0,여성,0,0,37170000.0,근로자,대학교 졸업 이상,기혼,주택 / 아파트,0.018801,1,Unknown,4.0,29,0,19.0,2,사업
269,22306,0,남성,1,1,28674000.0,연금수령자,대학교 졸업 이상,기혼,주택 / 아파트,0.030755,0,Unknown,2.0,66,1000,30.0,0,기타
270,4524,0,여성,0,1,53100000.0,공무원,고등학교 졸업,미혼,주택 / 아파트,0.04622,1,미화원,1.0,48,1,1.0,0,학교
271,109,0,여성,0,1,29736000.0,연금수령자,고등학교 졸업,사별,주택 / 아파트,0.028663,0,Unknown,1.0,55,1000,26.0,0,기타
272,53834,0,남성,0,1,42480000.0,공무원,대학교 졸업 이상,기혼,주택 / 아파트,0.014464,1,단순 노동자,2.0,52,15,10.0,0,대학교
273,57146,0,여성,0,1,22302000.0,기타,고등학교 졸업,미혼,주택 / 아파트,0.072508,1,기술직,1.0,51,15,22.0,0,무역
274,20576,0,여성,0,0,31860000.0,근로자,고등학교 졸업,사실혼,주택 / 아파트,0.030755,1,Unknown,2.0,29,2,2.0,0,무역
275,18863,0,남성,1,1,42480000.0,근로자,고등학교 졸업,기혼,아파트 임대,0.020713,1,운전자,3.0,47,0,11.0,1,운송
276,32569,0,여성,0,1,63720000.0,공무원,대학교 졸업 이상,사실혼,주택 / 아파트,0.001276,1,핵심 노동자,3.0,45,0,5.0,1,학교
277,9654,0,여성,0,1,31860000.0,기타,대학교 졸업 이상,기혼,주택 / 아파트,0.025164,1,Unknown,2.0,43,8,18.0,0,사업
278,28125,0,여성,1,1,31860000.0,연금수령자,고등학교 졸업,기혼,주택 / 아파트,0.030755,0,Unknown,2.0,55,1000,13.0,0,기타
279,24390,1,여성,0,0,37170000.0,근로자,고등학교 졸업,기혼,공공분양,0.010032,1,Unknown,2.0,35,4,5.0,0,자영업
280,38671,0,남성,1,1,42480000.0,연금수령자,고등학교 졸업,기혼,주택 / 아파트,0.030755,0,Unknown,2.0,59,1000,29.0,0,기타
281,28366,0,남성,0,1,19116000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.00733,1,단순 노동자,3.0,40,0,21.0,1,사업
282,40691,0,남성,1,0,38232000.0,기타,저학력자,별거,공공분양,0.032561,1,단순 노동자,2.0,28,2,4.0,1,무역
283,47632,0,남성,0,1,26550000.0,기타,대학교 중퇴,미혼,주택 / 아파트,0.02461,1,Unknown,1.0,23,2,5.0,0,사업
284,8364,0,남성,1,1,31860000.0,연금수령자,대학교 졸업 이상,기혼,주택 / 아파트,0.0228,0,Unknown,2.0,67,1000,36.0,0,기타
285,42894,0,남성,1,1,42480000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.00963,1,운전자,3.0,42,10,11.0,1,사업
286,35239,0,여성,0,1,24426000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.072508,1,핵심 노동자,2.0,45,1,29.0,0,무역
287,4212,0,남성,1,1,53100000.0,근로자,대학교 졸업 이상,미혼,주택 / 아파트,0.019101,1,Unknown,1.0,24,2,9.0,0,사업
288,31827,0,여성,0,1,31860000.0,근로자,고등학교 졸업,기혼,공공분양,0.009549,1,Unknown,3.0,40,1,13.0,1,사업
289,38583,0,여성,0,1,21240000.0,연금수령자,고등학교 졸업,기혼,주택 / 아파트,0.002042,0,Unknown,2.0,61,1000,39.0,0,기타
290,13972,0,여성,1,0,12744000.0,공무원,고등학교 졸업,기혼,주택 / 아파트,0.019101,1,핵심 노동자,2.0,52,4,32.0,0,정부
291,59971,0,여성,0,1,42480000.0,연금수령자,고등학교 졸업,미혼,주택 / 아파트,0.010032,0,Unknown,1.0,63,1000,4.0,0,기타
292,38295,0,남성,0,1,18054000.0,연금수령자,고등학교 졸업,기혼,주택 / 아파트,0.035792,0,Unknown,2.0,66,1000,2.0,0,기타
293,29876,0,여성,1,1,33984000.0,기타,고등학교 졸업,기혼,주택 / 아파트,0.025164,1,운전자,2.0,33,7,16.0,0,사업
294,17609,0,여성,1,1,22302000.0,연금수령자,고등학교 졸업,기혼,오피스텔,0.030755,0,Unknown,2.0,65,1000,33.0,0,기타
295,1638,1,남성,1,0,60534000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.0105,1,운전자,2.0,38,9,18.0,0,자영업
296,36134,0,남성,1,1,63720000.0,근로자,고등학교 졸업,미혼,주택 / 아파트,0.009549,1,기술직,1.0,26,3,22.0,0,운송
297,27255,0,여성,0,1,106200000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.00702,1,조리사,2.0,54,3,13.0,0,호텔
298,56056,0,여성,1,1,44604000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.010147,1,미화원,3.0,48,12,16.0,1,우체부
299,48337,1,여성,1,1,25488000.0,근로자,대학교 중퇴,기혼,주택 / 아파트,0.015221,1,Unknown,3.0,24,0,16.0,1,산업
300,24038,0,남성,1,0,69030000.0,근로자,대학교 졸업 이상,기혼,주택 / 아파트,0.019101,1,운전자,3.0,39,6,23.0,1,기타
301,1182,0,여성,0,0,31860000.0,연금수령자,고등학교 졸업,기혼,주택 / 아파트,0.04622,0,Unknown,2.0,55,1000,36.0,0,기타
302,53920,0,남성,0,1,31860000.0,근로자,고등학교 졸업,미혼,주택 / 아파트,0.010966,1,운전자,1.0,27,8,15.0,0,산업
303,5476,0,여성,1,1,22302000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.035792,1,회계사,4.0,34,2,2.0,2,산업
304,39416,0,여성,1,1,106200000.0,기타,대학교 졸업 이상,미혼,주택 / 아파트,0.072508,1,관리직,1.0,26,0,10.0,0,사업
305,53327,0,여성,0,1,24426000.0,연금수령자,고등학교 졸업,사별,주택 / 아파트,0.0196889999999999,0,Unknown,1.0,64,1000,3.0,0,기타
306,33578,0,남성,0,0,15930000.0,연금수령자,고등학교 졸업,별거,주택 / 아파트,0.0084739999999999,0,Unknown,1.0,58,1000,17.0,0,기타
307,34532,0,여성,0,0,26550000.0,기타,고등학교 졸업,기혼,주택 / 아파트,0.0145199999999999,1,영업직,2.0,33,8,1.0,0,자영업
308,51854,1,여성,0,0,33984000.0,기타,대학교 졸업 이상,별거,주택 / 아파트,0.04622,1,핵심 노동자,1.0,51,4,9.0,0,무역
309,27443,0,여성,0,0,29736000.0,기타,고등학교 졸업,기혼,주택 / 아파트,0.028663,1,영업직,2.0,29,1,5.0,0,사업
310,42250,0,여성,0,0,15930000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.0066709999999999,1,영업직,2.0,29,0,12.0,0,자영업
311,52632,0,남성,0,0,21240000.0,근로자,고등학교 졸업,별거,주택 / 아파트,0.01885,1,운전자,2.0,54,21,14.0,1,운송
312,28957,0,여성,0,1,37170000.0,근로자,고등학교 졸업,사실혼,주택 / 아파트,0.020713,1,Unknown,5.0,30,2,12.0,3+,사업
313,22750,0,남성,1,1,53100000.0,근로자,대학교 졸업 이상,기혼,공공분양,0.032561,1,관리직,2.0,40,6,6.0,0,기타
314,32578,0,여성,0,1,38232000.0,근로자,대학교 졸업 이상,기혼,주택 / 아파트,0.010643,1,관리직,2.0,52,4,3.0,0,사업
315,28759,0,여성,0,1,26550000.0,연금수령자,고등학교 졸업,기혼,주택 / 아파트,0.008625,0,Unknown,2.0,55,1000,6.0,0,기타
316,11756,1,여성,1,0,63720000.0,기타,고등학교 졸업,미혼,주택 / 아파트,0.014464,1,관리직,1.0,33,5,16.0,0,사업
317,41497,0,여성,1,1,16992000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.020713,1,회계사,2.0,56,27,28.0,0,정부
318,51072,0,여성,0,1,29736000.0,연금수령자,고등학교 졸업,미혼,주택 / 아파트,0.010006,0,Unknown,1.0,57,1000,3.0,0,기타
319,12790,1,여성,0,1,37170000.0,근로자,고등학교 졸업,사별,주택 / 아파트,0.020246,1,Unknown,1.0,67,8,3.0,0,건설
320,37510,0,여성,1,1,37170000.0,근로자,대학교 중퇴,미혼,주택 / 아파트,0.04622,1,영업직,1.0,22,2,7.0,0,자영업
321,43891,0,여성,1,0,37170000.0,근로자,대학교 졸업 이상,기혼,아파트 임대,0.025164,1,영업직,2.0,33,9,15.0,0,산업
322,56936,0,여성,0,1,15930000.0,연금수령자,고등학교 졸업,사별,주택 / 아파트,0.030755,0,Unknown,1.0,63,1000,10.0,0,기타
323,10221,0,여성,0,1,31860000.0,공무원,대학교 졸업 이상,기혼,주택 / 아파트,0.009175,1,Unknown,3.0,27,3,4.0,1,기타
324,36233,0,남성,1,1,95580000.0,근로자,고등학교 졸업,기혼,주택 / 아파트,0.018209,1,Unknown,3.0,26,2,11.0,1,사업
